"fire","maxTemp","minTemp","precipitation","wind","relativeHuditiy","solar","ndvi"
"Yes",23.0329021243379,11.7827047230676,0.766462930245325,2.15416399249807,0.541378234117292,24.3550596972927,0.75623
"Yes",26.466612836346,9.73265904095024,0.799871711898595,2.09620520356111,0.558316495269537,24.6687058040407,0.509491
"Yes",24.3716934714466,9.65330678597093,0.753692391421646,2.23777739726938,0.571910696174018,25.0450724775437,0.61245
"Yes",24.5503885792568,10.1559431359638,0.753497551148757,2.92367912223563,0.592184640350752,24.1560092607979,0.513625
"Yes",24.4976407280192,11.0272324199323,0.76493403010536,2.00500044273213,0.591376309003681,23.4895480303094,0.545497
"Yes",25.2755158422515,10.4684296492487,0.843077202234417,2.85707506560721,0.593809202755801,23.2578266717028,0.502675
"Yes",25.9563406733796,13.1806808521505,0.773417707835324,2.37260533869267,0.580376660241745,25.5340919911396,0.48392
"Yes",26.5147409914061,11.8888822125737,0.812646864773706,2.9099995365832,0.532329742610455,24.4760092329234,0.579401
"Yes",26.2210414996371,13.5226165640634,0.75049891655799,2.62451131083071,0.500356526346877,24.1984032751061,0.631937
"Yes",25.6185987154022,9.71270575746894,0.848804840445519,2.77406347775832,0.513326955307275,25.8789897228125,0.460831
"Yes",25.1788776228204,13.3552669265773,0.842678877385333,2.49964340217412,0.530166430654936,24.0503143859096,0.576785
"Yes",26.0736811961979,9.12024017982185,0.773736329609528,2.09862556215376,0.554285258264281,25.8460020946804,0.586443
"Yes",23.5862650768831,10.4526256243698,0.815437124413438,2.94430025760084,0.561940434970893,24.1114962552674,0.556981
"Yes",25.3504117103294,12.5119076527189,0.77195909479633,2.37577605131082,0.547583090863191,24.6145313188899,0.43754
"Yes",24.473786059767,12.7743481248617,0.791179255815223,2.69392934534699,0.519705223245546,24.891443264205,0.556073
"Yes",26.1563994828612,12.0947396159172,0.849483670061454,2.94935370143503,0.54666154703591,23.2337051518261,0.507465
"Yes",23.3560615628958,10.183922807686,0.774558645463549,2.05015416140668,0.598319327132776,25.1131409828085,0.611785
"Yes",26.0614230027422,11.4184704455547,0.8175160467159,2.47955675586127,0.592165444837883,24.9638370068278,0.515757
"Yes",26.6325176497921,10.0459361737594,0.84342017841991,2.04668969428167,0.582711585029028,23.844818899408,0.498161
"Yes",25.3501051180065,9.16973849968053,0.80591568867676,2.16795737622306,0.521044977754354,23.593662120169,0.485122
"Yes",24.705634736456,11.380630876869,0.809852042864077,2.38893946423195,0.502171495859511,23.0436656523962,0.439677
"Yes",25.3229509498924,10.0616483085323,0.767945888801478,2.02696305490099,0.500205313111655,23.9248633575626,0.592378
"Yes",26.0659593958408,13.894006421091,0.833509159716778,2.1749713011086,0.549602086329833,23.0398425105959,0.4549
"Yes",24.616883603856,13.3201158195734,0.814482792420313,2.36382949445397,0.564320266875438,24.0845394958742,0.604311
"Yes",24.9412507368252,12.6675970919896,0.830430495762266,2.91785812494345,0.562881800020114,24.8226019460708,0.560956
"Yes",25.0895892456174,13.2240222520195,0.848615997168235,2.70849369373173,0.558388696284965,24.9094429877587,0.512581
"Yes",24.2919102441519,11.9474948858842,0.838332859869115,2.93075775797479,0.598046880681068,23.1925339559093,0.522018
"Yes",26.5332429921255,12.4907687548548,0.802465125592425,2.3491430147551,0.533228554506786,24.5621437060181,0.497411
"Yes",24.9072217661887,11.2767255874351,0.774031559494324,2.34892094344832,0.554818758647889,24.5883107748814,0.397542
"Yes",25.0603384459391,13.7114557831082,0.751310241851024,2.87378366524354,0.534931869828142,23.7451409227215,0.569094
"Yes",25.9911057157442,13.4368212786503,0.839104702929035,2.06426232284866,0.559176496812142,24.7466886953916,0.531785
"Yes",25.2990081449971,11.7465904189739,0.756079432507977,2.43269515829161,0.519080693554133,23.1138841060456,0.544405
"Yes",24.8461549924687,12.1942133174744,0.753702024300583,2.77379974210635,0.513213633536361,25.1709291327279,0.486723
"Yes",26.3243864383548,13.8828114871867,0.799944464792497,2.2306917689275,0.508125690300949,23.668918014504,0.53404
"Yes",26.4070524694398,13.1764461551793,0.771405176259577,2.32894096453674,0.593634085124359,24.4558210873511,0.573438
"Yes",24.1599854761735,13.7280681517441,0.782108130841516,2.17745394166559,0.535508988494985,24.823400873458,0.664314
"Yes",26.9468586742878,11.5435416889377,0.837995645799674,2.63108835346065,0.531285612029023,23.3476466243155,0.569935
"Yes",26.5016227327287,11.3015583795495,0.824431417533196,2.51600799430162,0.585297281690873,24.1783710343298,0.495828
"Yes",24.2998966583982,9.68936677300371,0.844017045223154,2.16845456487499,0.51498603944201,24.4256460543256,0.487793
"Yes",24.4655207507312,11.2586626780685,0.847542819124646,2.47429164196365,0.529049870884046,25.2121892892756,0.541733
"Yes",25.6250248560682,12.286427120911,0.76808199537918,2.63203934580088,0.515238843276165,25.0209054516163,0.4691
"Yes",26.0331541420892,12.4520560386591,0.804596326313913,2.52559151081368,0.591906360141002,23.1785811618902,0.438729
"Yes",23.416602271609,9.22369233542122,0.841525910142809,2.6472564691212,0.535672104870901,24.0884384973906,0.482798
"Yes",24.930689371191,13.7790607227944,0.784699453925714,2.8157282397151,0.569632905209437,24.0591320984531,0.498767
"Yes",23.4182428354397,10.5369413862936,0.782506041112356,2.92142500705086,0.544481779471971,24.8615611102432,0.614596
"Yes",26.5818360652775,12.0394082725979,0.814703675592318,2.15713782724924,0.55514044505544,23.1654297406785,0.55267
"Yes",23.5478199832141,11.4982909543905,0.848512548743747,2.58272440894507,0.510844589257613,24.8993551605381,0.466786
"Yes",24.8558380883187,10.0628890560474,0.791824627527967,2.55828183656558,0.581646899576299,23.9897695223335,0.580518
"Yes",23.9696745797992,13.7650743206032,0.78886234916281,2.51182113680989,0.548066651821136,23.9941917893011,0.413685
"Yes",24.8611510628834,11.4023340723943,0.838195236283354,2.80178051418625,0.550486765056849,24.4739369351882,0.437328
"Yes",26.0773187242448,10.5333819866646,0.837121926411055,2.1757953139022,0.548213802278042,25.8463521718513,0.375129
"Yes",23.328894963488,11.2524233313743,0.75334567388054,2.29180937656201,0.535944720008411,24.8038911996409,0.385044
"Yes",23.1213673623279,11.040833029896,0.816097662015818,2.96036358037964,0.512629157304764,23.9945630098227,0.500885
"Yes",26.9269411712885,9.94865335035138,0.759401445742697,2.46009921398945,0.546937985508703,23.1517928305548,0.57405
"Yes",23.7686737673357,9.54240420111455,0.799706257949583,2.052302793134,0.539511894993484,23.3928671972826,0.43043
"Yes",23.592469137162,10.850078223506,0.823282672511414,2.869996386813,0.520826360955834,25.1773153082468,0.602191
"Yes",24.1448879390955,10.6957808111329,0.795115095749497,2.42783154640347,0.540838057850488,23.6481334350538,0.387062
"Yes",23.8264543991536,9.45906311599538,0.837272136984393,2.94404940493405,0.557455074042082,23.2770915611181,0.552624
"Yes",25.3872781088576,9.30478340340778,0.782418790622614,2.34345699101686,0.570130866533145,24.3474515778944,0.472659
"Yes",26.6622095732018,13.5137289841659,0.839753541117534,2.40818844269961,0.523460879549384,24.8231710039545,0.56845
"Yes",26.4934092322364,9.43891362613067,0.797602599742822,2.33117206115276,0.567267992789857,25.0861761027481,0.508101
"Yes",24.7268947511911,12.5692617797758,0.799506925069727,2.8607967637945,0.523160554445349,25.4070523874834,0.35913
"Yes",26.5133338980377,9.63397395191714,0.844466890231706,2.37416666094214,0.545992325455882,25.1078020206187,0.550893
"Yes",25.5505615118891,12.0048056517262,0.797548106731847,2.39074297714978,0.590539918537252,24.4020108580589,0.578944
"Yes",24.0511888721958,13.3293105368502,0.825221668789163,2.72882750094868,0.575705221039243,23.0175744083244,0.491568
"Yes",26.4715033005923,12.9375348668545,0.81794628102798,2.64270308148116,0.51532402378507,25.8539997783955,0.468032
"Yes",26.229538355954,13.0057917451486,0.760536633152515,2.77826926112175,0.573099677707069,24.9639156626072,0.452272
"Yes",24.0522073591128,13.0792808996048,0.832502396218479,2.28570135799237,0.519183961115777,24.0761619226541,0.673067
"Yes",23.9949020911008,11.5349169934634,0.823724484164268,2.24889109306969,0.513903309474699,24.1610046585556,0.440024
"Yes",25.0434000920504,13.0835906704888,0.827910440834239,2.98495696298778,0.553451499901712,24.4211576171219,0.681851
"Yes",26.9290516292676,10.7667046748102,0.780537417484447,2.51521270838566,0.531613909103908,23.6501040714793,0.551523
"Yes",24.2426511533558,10.1753135232721,0.794548132829368,2.49736561835743,0.599610440433025,23.1295885543805,0.528982
"Yes",24.6506549753249,12.7515317928046,0.842387919151224,2.13817814644426,0.524122170056216,23.5945409340784,0.61695
"Yes",24.2308930512518,9.46847659512423,0.758428632328287,2.25838982104324,0.5738534667762,25.659824881237,0.485337
"Yes",24.2232194282115,9.14620021451265,0.795312488987111,2.63698329846375,0.552541856304742,25.4927843015175,0.664733
"Yes",26.5814961222932,12.6343456048053,0.787215107958764,2.48702772869729,0.577667676075362,23.2378653166816,0.602135
"Yes",23.5113931549713,10.5766458620783,0.834477049554698,2.00492062536068,0.534441182366572,24.381882060552,0.480901
"Yes",23.1817971821874,10.4918384072371,0.781147478474304,2.97658503171988,0.547842584899627,25.3270154653583,0.513121
"Yes",25.6502188723534,9.2850870846305,0.846226160228252,2.31713887490332,0.592950868373737,25.7675754982047,0.469593
"Yes",23.7367164641619,9.314101226395,0.788980749482289,2.79884161939844,0.582980202836916,23.0493329036981,0.542525
"Yes",25.2711273767054,13.7676571377087,0.779629538208246,2.00409155734815,0.573194134305231,25.9753724785987,0.462244
"Yes",25.8233851566911,10.3379226461984,0.762756268726662,2.39477228187025,0.517083488684148,24.0924696116708,0.613
"Yes",24.1003487678245,11.2015091544017,0.771134218620136,2.8916798166465,0.58638279910665,23.8100338496733,0.549497
